Item,Support,MIS,Length
"['election', 'general']",0.20845481049562684,0.058658892128279884,2.0
"['election', 'bush']",0.22332361516034985,0.058658892128279884,2.0
"['republicans', 'democrats']",0.19620991253644315,0.06145772594752187,2.0
"['republicans', 'time']",0.10145772594752187,0.06145772594752187,2.0
"['republicans', 'house']",0.18221574344023322,0.06145772594752187,2.0
"['republicans', 'poll']",0.15685131195335278,0.06145772594752187,2.0
"['republicans', 'war']",0.1565597667638484,0.06145772594752187,2.0
"['republicans', 'democratic']",0.1924198250728863,0.06145772594752187,2.0
"['republicans', 'kerry']",0.18017492711370262,0.06145772594752187,2.0
"['republicans', 'general']",0.197667638483965,0.06145772594752187,2.0
"['republicans', 'bush']",0.2314868804664723,0.06145772594752187,2.0
"['democrats', 'time']",0.10845481049562682,0.06227405247813411,2.0
"['democrats', 'house']",0.18454810495626822,0.06227405247813411,2.0
"['democrats', 'poll']",0.16384839650145772,0.06227405247813411,2.0
"['democrats', 'war']",0.1565597667638484,0.06227405247813411,2.0
"['democrats', 'democratic']",0.21574344023323616,0.06227405247813411,2.0
"['democrats', 'kerry']",0.18775510204081633,0.06227405247813411,2.0
"['democrats', 'general']",0.18192419825072886,0.06227405247813411,2.0
"['democrats', 'bush']",0.2282798833819242,0.06227405247813411,2.0
"['time', 'house']",0.12798833819241984,0.06361516034985423,2.0
"['time', 'poll']",0.11370262390670553,0.06361516034985423,2.0
"['time', 'war']",0.1294460641399417,0.06361516034985423,2.0
"['time', 'democratic']",0.14052478134110788,0.06361516034985423,2.0
"['time', 'kerry']",0.15043731778425656,0.06361516034985423,2.0
"['time', 'general']",0.15481049562682217,0.06361516034985423,2.0
"['time', 'bush']",0.21166180758017492,0.06361516034985423,2.0
"['house', 'poll']",0.15918367346938775,0.07084548104956269,2.0
"['house', 'war']",0.18192419825072886,0.07084548104956269,2.0
"['house', 'democratic']",0.20204081632653062,0.07084548104956269,2.0
"['house', 'kerry']",0.16997084548104957,0.07084548104956269,2.0
"['house', 'general']",0.18746355685131194,0.07084548104956269,2.0
"['house', 'bush']",0.25451895043731776,0.07084548104956269,2.0
"['poll', 'war']",0.15830903790087464,0.07212827988338193,2.0
"['poll', 'democratic']",0.22011661807580174,0.07212827988338193,2.0
"['poll', 'kerry']",0.24635568513119532,0.07212827988338193,2.0
"['poll', 'general']",0.22040816326530613,0.07212827988338193,2.0
"['poll', 'bush']",0.2553935860058309,0.07212827988338193,2.0
"['war', 'democratic']",0.18017492711370262,0.07562682215743441,2.0
"['war', 'kerry']",0.2,0.07562682215743441,2.0
"['war', 'general']",0.21720116618075802,0.07562682215743441,2.0
"['war', 'bush']",0.2897959183673469,0.07562682215743441,2.0
"['democratic', 'kerry']",0.26880466472303205,0.08559766763848398,2.0
"['democratic', 'general']",0.22244897959183674,0.08559766763848398,2.0
"['democratic', 'bush']",0.2731778425655977,0.08559766763848398,2.0
"['kerry', 'general']",0.31020408163265306,0.09399416909620992,2.0
"['kerry', 'bush']",0.34839650145772594,0.09399416909620992,2.0
"['general', 'bush']",0.36443148688046645,0.09638483965014577,2.0
