support,itemsets,length
0.5343104596935376,"frozenset({'references', 'analysis', 'neural'})",3
0.5316455696202531,"frozenset({'analysis', 'neural', 'result'})",3
0.508327781479014,"frozenset({'analysis', 'neural', 'set'})",3
0.502998001332445,"frozenset({'system', 'analysis', 'neural'})",3
0.5183211192538307,"frozenset({'number', 'references', 'analysis'})",3
0.5183211192538307,"frozenset({'number', 'analysis', 'result'})",3
0.5629580279813458,"frozenset({'references', 'analysis', 'result'})",3
0.5343104596935376,"frozenset({'references', 'analysis', 'set'})",3
0.5223184543637575,"frozenset({'system', 'analysis', 'references'})",3
0.5323117921385743,"frozenset({'analysis', 'set', 'result'})",3
0.519653564290473,"frozenset({'system', 'analysis', 'result'})",3
0.5169886742171885,"frozenset({'neural', 'function', 'application'})",3
0.5349766822118588,"frozenset({'application', 'function', 'references'})",3
0.5289806795469687,"frozenset({'application', 'function', 'result'})",3
0.5189873417721519,"frozenset({'application', 'function', 'set'})",3
0.5023317788141239,"frozenset({'system', 'function', 'application'})",3
0.5183211192538307,"frozenset({'references', 'application', 'introduction'})",3
0.5109926715522984,"frozenset({'application', 'introduction', 'result'})",3
0.5003331112591606,"frozenset({'set', 'application', 'introduction'})",3
0.5163224516988674,"frozenset({'application', 'neural', 'network'})",3
0.508327781479014,"frozenset({'references', 'network', 'application'})",3
0.5089940039973351,"frozenset({'application', 'network', 'result'})",3
0.5336442371752165,"frozenset({'application', 'neural', 'references'})",3
0.5289806795469687,"frozenset({'application', 'neural', 'result'})",3
0.5176548967355097,"frozenset({'application', 'neural', 'set'})",3
0.5116588940706196,"frozenset({'system', 'neural', 'application'})",3
0.5123251165889408,"frozenset({'number', 'application', 'references'})",3
0.5076615589606929,"frozenset({'number', 'application', 'result'})",3
0.5056628914057295,"frozenset({'problem', 'application', 'references'})",3
0.5003331112591606,"frozenset({'problem', 'application', 'result'})",3
0.5496335776149234,"frozenset({'application', 'references', 'result'})",3
0.5376415722851432,"frozenset({'references', 'application', 'set'})",3
0.5209860093271153,"frozenset({'system', 'references', 'application'})",3
0.5323117921385743,"frozenset({'application', 'set', 'result'})",3
0.5149900066622252,"frozenset({'system', 'result', 'application'})",3
0.5049966688874084,"frozenset({'system', 'set', 'application'})",3
0.5116588940706196,"frozenset({'case', 'approach', 'references'})",3
0.5089940039973351,"frozenset({'case', 'approach', 'result'})",3
0.5003331112591606,"frozenset({'data', 'neural', 'approach'})",3
0.5183211192538307,"frozenset({'data', 'references', 'approach'})",3
0.5149900066622252,"frozenset({'data', 'approach', 'result'})",3
0.5116588940706196,"frozenset({'data', 'approach', 'set'})",3
0.5116588940706196,"frozenset({'information', 'function', 'approach'})",3
0.5416389073950699,"frozenset({'function', 'introduction', 'approach'})",3
0.5076615589606929,"frozenset({'function', 'learning', 'approach'})",3
0.5309793471019321,"frozenset({'model', 'function', 'approach'})",3
0.5456362425049966,"frozenset({'function', 'network', 'approach'})",3
0.5729513657561626,"frozenset({'neural', 'function', 'approach'})",3
0.5509660226515656,"frozenset({'number', 'function', 'approach'})",3
0.5409726848767489,"frozenset({'problem', 'function', 'approach'})",3
0.5936042638241172,"frozenset({'references', 'function', 'approach'})",3
0.5882744836775483,"frozenset({'result', 'function', 'approach'})",3
0.580946035976016,"frozenset({'function', 'set', 'approach'})",3
0.558960692871419,"frozenset({'system', 'function', 'approach'})",3
0.5169886742171885,"frozenset({'information', 'neural', 'approach'})",3
0.5323117921385743,"frozenset({'references', 'approach', 'information'})",3
0.5256495669553631,"frozenset({'information', 'approach', 'result'})",3
0.5216522318454364,"frozenset({'approach', 'set', 'information'})",3
0.508327781479014,"frozenset({'system', 'approach', 'information'})",3
0.5003331112591606,"frozenset({'input', 'approach', 'network'})",3
0.508327781479014,"frozenset({'input', 'neural', 'approach'})",3
0.5116588940706196,"frozenset({'input', 'references', 'approach'})",3
0.5076615589606929,"frozenset({'input', 'approach', 'result'})",3
0.5023317788141239,"frozenset({'input', 'approach', 'set'})",3
0.5009993337774816,"frozenset({'model', 'approach', 'introduction'})",3
0.5143237841439041,"frozenset({'approach', 'introduction', 'network'})",3
0.5403064623584277,"frozenset({'neural', 'introduction', 'approach'})",3
0.5183211192538307,"frozenset({'number', 'approach', 'introduction'})",3
0.5096602265156562,"frozenset({'problem', 'approach', 'introduction'})",3
0.5602931379080613,"frozenset({'references', 'approach', 'introduction'})",3
0.5562958027981346,"frozenset({'approach', 'introduction', 'result'})",3
0.5489673550966022,"frozenset({'set', 'approach', 'introduction'})",3
0.5256495669553631,"frozenset({'system', 'approach', 'introduction'})",3
0.5036642238507661,"frozenset({'neural', 'learning', 'approach'})",3
0.5243171219187208,"frozenset({'references', 'learning', 'approach'})",3
0.5169886742171885,"frozenset({'result', 'learning', 'approach'})",3
0.5183211192538307,"frozenset({'learning', 'set', 'approach'})",3
0.524983344437042,"frozenset({'model', 'neural', 'approach'})",3
0.5023317788141239,"frozenset({'number', 'model', 'approach'})",3
0.54763491005996,"frozenset({'references', 'model', 'approach'})",3
0.5389740173217855,"frozenset({'model', 'approach', 'result'})",3
0.5343104596935376,"frozenset({'model', 'approach', 'set'})",3
0.5156562291805463,"frozenset({'system', 'model', 'approach'})",3
0.564290473017988,"frozenset({'neural', 'network', 'approach'})",3
0.5189873417721519,"frozenset({'number', 'approach', 'network'})",3
0.5089940039973351,"frozenset({'problem', 'approach', 'network'})",3
0.5609593604263824,"frozenset({'references', 'approach', 'network'})",3
0.5616255829447035,"frozenset({'approach', 'network', 'result'})",3
0.5483011325782812,"frozenset({'approach', 'set', 'network'})",3
0.536309127248501,"frozenset({'system', 'approach', 'network'})",3
0.5443037974683544,"frozenset({'number', 'neural', 'approach'})",3
0.5369753497668222,"frozenset({'problem', 'neural', 'approach'})",3
0.5896069287141905,"frozenset({'references', 'neural', 'approach'})",3
0.5842771485676216,"frozenset({'result', 'neural', 'approach'})",3
0.5756162558294471,"frozenset({'neural', 'set', 'approach'})",3
0.564290473017988,"frozenset({'system', 'neural', 'approach'})",3
0.5203197868087941,"frozenset({'problem', 'number', 'approach'})",3
0.5682878081279147,"frozenset({'number', 'references', 'approach'})",3
0.5636242504996669,"frozenset({'number', 'approach', 'result'})",3
0.558294470353098,"frozenset({'number', 'approach', 'set'})",3
0.5336442371752165,"frozenset({'number', 'system', 'approach'})",3
0.5602931379080613,"frozenset({'problem', 'references', 'approach'})",3
0.5516322451698867,"frozenset({'problem', 'approach', 'result'})",3
0.5529646902065289,"frozenset({'problem', 'approach', 'set'})",3
0.5256495669553631,"frozenset({'problem', 'system', 'approach'})",3
0.6082611592271818,"frozenset({'references', 'approach', 'result'})",3
0.6002664890073285,"frozenset({'references', 'approach', 'set'})",3
0.5776149233844103,"frozenset({'system', 'approach', 'references'})",3
0.5936042638241172,"frozenset({'approach', 'set', 'result'})",3
0.5716189207195204,"frozenset({'system', 'approach', 'result'})",3
0.564290473017988,"frozenset({'system', 'approach', 'set'})",3
0.5456362425049966,"frozenset({'data', 'case', 'function'})",3
0.524983344437042,"frozenset({'data', 'case', 'introduction'})",3
0.5049966688874084,"frozenset({'data', 'case', 'model'})",3
0.5116588940706196,"frozenset({'data', 'case', 'network'})",3
0.5436375749500333,"frozenset({'data', 'case', 'neural'})",3
0.5203197868087941,"frozenset({'data', 'case', 'number'})",3
0.502998001332445,"frozenset({'data', 'problem', 'case'})",3
0.5689540306462358,"frozenset({'data', 'case', 'references'})",3
0.5622918054630246,"frozenset({'data', 'case', 'result'})",3
0.54763491005996,"frozenset({'data', 'case', 'set'})",3
0.5223184543637575,"frozenset({'data', 'system', 'case'})",3
0.502998001332445,"frozenset({'error', 'case', 'references'})",3
0.5343104596935376,"frozenset({'form', 'case', 'function'})",3
0.5009993337774816,"frozenset({'form', 'case', 'introduction'})",3
0.5189873417721519,"frozenset({'form', 'case', 'neural'})",3
0.5423051299133911,"frozenset({'form', 'case', 'references'})",3
0.5376415722851432,"frozenset({'form', 'case', 'result'})",3
0.5169886742171885,"frozenset({'form', 'case', 'set'})",3
0.5089940039973351,"frozenset({'form', 'system', 'case'})",3
0.5816122584943371,"frozenset({'case', 'function', 'information'})",3
0.5776149233844103,"frozenset({'input', 'case', 'function'})",3
0.6295802798134577,"frozenset({'case', 'function', 'introduction'})",3
0.5263157894736842,"frozenset({'case', 'function', 'large'})",3
0.5729513657561626,"frozenset({'function', 'case', 'learning'})",3
0.5109926715522984,"frozenset({'mean', 'case', 'function'})",3
0.5163224516988674,"frozenset({'case', 'function', 'method'})",3
0.6075949367088608,"frozenset({'case', 'model', 'function'})",3
0.6229180546302465,"frozenset({'case', 'function', 'network'})",3
0.6602265156562291,"frozenset({'function', 'case', 'neural'})",3
0.6289140572951366,"frozenset({'number', 'case', 'function'})",3
0.5529646902065289,"frozenset({'case', 'function', 'order'})",3
0.5063291139240507,"frozenset({'case', 'function', 'output'})",3
0.5549633577614923,"frozenset({'function', 'case', 'paper'})",3
0.5403064623584277,"frozenset({'case', 'function', 'parameter'})",3
0.5469686875416389,"frozenset({'point', 'case', 'function'})",3
0.5956029313790806,"frozenset({'problem', 'case', 'function'})",3
0.5143237841439041,"frozenset({'processing', 'case', 'function'})",3
0.6902065289806796,"frozenset({'case', 'function', 'references'})",3
0.6828780812791473,"frozenset({'case', 'function', 'result'})",3
0.6575616255829447,"frozenset({'case', 'function', 'set'})",3
0.5103264490339774,"frozenset({'case', 'function', 'simple'})",3
0.5003331112591606,"frozenset({'case', 'function', 'single'})",3
0.5076615589606929,"frozenset({'function', 'case', 'small'})",3
0.6415722851432378,"frozenset({'system', 'case', 'function'})",3
0.5156562291805463,"frozenset({'case', 'term', 'function'})",3
0.5023317788141239,"frozenset({'case', 'function', 'university'})",3
0.5289806795469687,"frozenset({'values', 'case', 'function'})",3
0.502998001332445,"frozenset({'input', 'case', 'information'})",3
0.5489673550966022,"frozenset({'case', 'introduction', 'information'})",3
0.502998001332445,"frozenset({'case', 'learning', 'information'})",3
0.5303131245836109,"frozenset({'case', 'model', 'information'})",3
0.5409726848767489,"frozenset({'case', 'network', 'information'})",3
0.5776149233844103,"frozenset({'case', 'neural', 'information'})",3
0.54763491005996,"frozenset({'number', 'case', 'information'})",3
0.5263157894736842,"frozenset({'problem', 'case', 'information'})",3
0.6009327115256495,"frozenset({'case', 'references', 'information'})",3
0.592271818787475,"frozenset({'information', 'case', 'result'})",3
0.5722851432378414,"frozenset({'case', 'set', 'information'})",3
0.5729513657561626,"frozenset({'system', 'case', 'information'})",3
0.5389740173217855,"frozenset({'input', 'case', 'introduction'})",3
0.519653564290473,"frozenset({'input', 'case', 'model'})",3
0.5676215856095936,"frozenset({'input', 'case', 'network'})",3
0.5802798134576949,"frozenset({'input', 'case', 'neural'})",3
0.5376415722851432,"frozenset({'input', 'case', 'number'})",3
0.5096602265156562,"frozenset({'input', 'case', 'output'})",3
0.502998001332445,"frozenset({'problem', 'case', 'input'})",3
0.5916055962691539,"frozenset({'input', 'references', 'case'})",3
0.5882744836775483,"frozenset({'input', 'case', 'result'})",3
0.5602931379080613,"frozenset({'input', 'case', 'set'})",3
0.564290473017988,"frozenset({'input', 'system', 'case'})",3
0.5043304463690873,"frozenset({'case', 'introduction', 'large'})",3
0.5376415722851432,"frozenset({'case', 'learning', 'introduction'})",3
0.5722851432378414,"frozenset({'case', 'model', 'introduction'})",3
0.5902731512325117,"frozenset({'case', 'network', 'introduction'})",3
0.6229180546302465,"frozenset({'case', 'neural', 'introduction'})",3
0.5949367088607594,"frozenset({'number', 'case', 'introduction'})",3
0.5176548967355097,"frozenset({'case', 'order', 'introduction'})",3
0.5276482345103265,"frozenset({'case', 'paper', 'introduction'})",3
0.5003331112591606,"frozenset({'case', 'introduction', 'parameter'})",3
0.5096602265156562,"frozenset({'point', 'case', 'introduction'})",3
0.5649566955363091,"frozenset({'problem', 'case', 'introduction'})",3
0.653564290473018,"frozenset({'references', 'case', 'introduction'})",3
0.6482345103264491,"frozenset({'case', 'introduction', 'result'})",3
0.619586942038641,"frozenset({'set', 'case', 'introduction'})",3
0.6055962691538974,"frozenset({'system', 'case', 'introduction'})",3
0.5143237841439041,"frozenset({'case', 'neural', 'large'})",3
0.5076615589606929,"frozenset({'number', 'case', 'large'})",3
0.5416389073950699,"frozenset({'case', 'references', 'large'})",3
0.5436375749500333,"frozenset({'case', 'result', 'large'})",3
0.5169886742171885,"frozenset({'case', 'set', 'large'})",3
0.502998001332445,"frozenset({'system', 'case', 'large'})",3
0.5116588940706196,"frozenset({'case', 'model', 'learning'})",3
0.5343104596935376,"frozenset({'case', 'learning', 'network'})",3
0.558960692871419,"frozenset({'neural', 'case', 'learning'})",3
0.5436375749500333,"frozenset({'number', 'case', 'learning'})",3
0.5309793471019321,"frozenset({'problem', 'case', 'learning'})",3
0.5882744836775483,"frozenset({'case', 'learning', 'references'})",3
0.5789473684210527,"frozenset({'case', 'learning', 'result'})",3
0.569620253164557,"frozenset({'case', 'learning', 'set'})",3
0.5416389073950699,"frozenset({'system', 'case', 'learning'})",3
0.5223184543637575,"frozenset({'mean', 'case', 'references'})",3
0.5209860093271153,"frozenset({'mean', 'case', 'result'})",3
0.5016655562958028,"frozenset({'case', 'neural', 'method'})",3
0.5263157894736842,"frozenset({'case', 'method', 'references'})",3
0.5229846768820786,"frozenset({'case', 'method', 'result'})",3
0.5063291139240507,"frozenset({'case', 'method', 'set'})",3
0.5616255829447035,"frozenset({'case', 'model', 'network'})",3
0.5936042638241172,"frozenset({'case', 'model', 'neural'})",3
0.5636242504996669,"frozenset({'number', 'case', 'model'})",3
0.5056628914057295,"frozenset({'case', 'model', 'paper'})",3
0.5309793471019321,"frozenset({'problem', 'case', 'model'})",3
0.6242504996668887,"frozenset({'case', 'model', 'references'})",3
0.6162558294470353,"frozenset({'case', 'model', 'result'})",3
0.5896069287141905,"frozenset({'case', 'model', 'set'})",3
0.5836109260493004,"frozenset({'case', 'system', 'model'})",3
0.6409060626249167,"frozenset({'case', 'neural', 'network'})",3
0.580946035976016,"frozenset({'number', 'case', 'network'})",3
0.5103264490339774,"frozenset({'case', 'order', 'network'})",3
0.5143237841439041,"frozenset({'case', 'paper', 'network'})",3
0.5542971352431713,"frozenset({'problem', 'case', 'network'})",3
0.6409060626249167,"frozenset({'references', 'case', 'network'})",3
0.6389073950699533,"frozenset({'case', 'network', 'result'})",3
0.6075949367088608,"frozenset({'case', 'network', 'set'})",3
0.6049300466355763,"frozenset({'system', 'case', 'network'})",3
0.6142571618920719,"frozenset({'number', 'case', 'neural'})",3
0.5436375749500333,"frozenset({'case', 'neural', 'order'})",3
0.5123251165889408,"frozenset({'case', 'neural', 'output'})",3
0.5443037974683544,"frozenset({'neural', 'case', 'paper'})",3
0.5209860093271153,"frozenset({'case', 'neural', 'parameter'})",3
0.5269820119920053,"frozenset({'point', 'case', 'neural'})",3
0.5856095936042638,"frozenset({'problem', 'case', 'neural'})",3
0.5203197868087941,"frozenset({'processing', 'case', 'neural'})",3
0.6768820786142572,"frozenset({'case', 'neural', 'references'})",3
0.670219853431046,"frozenset({'case', 'neural', 'result'})",3
0.642238507661559,"frozenset({'case', 'neural', 'set'})",3
0.6415722851432378,"frozenset({'system', 'case', 'neural'})",3
0.5169886742171885,"frozenset({'values', 'case', 'neural'})",3
0.5209860093271153,"frozenset({'number', 'case', 'order'})",3
0.519653564290473,"frozenset({'number', 'case', 'paper'})",3
0.5056628914057295,"frozenset({'number', 'case', 'parameter'})",3
0.5089940039973351,"frozenset({'number', 'point', 'case'})",3
0.5656229180546303,"frozenset({'problem', 'case', 'number'})",3
0.6475682878081279,"frozenset({'number', 'case', 'references'})",3
0.642238507661559,"frozenset({'number', 'case', 'result'})",3
0.620253164556962,"frozenset({'number', 'case', 'set'})",3
0.6015989340439707,"frozenset({'number', 'system', 'case'})",3
0.5043304463690873,"frozenset({'number', 'values', 'case'})",3
0.564290473017988,"frozenset({'references', 'case', 'order'})",3
0.5596269153897402,"frozenset({'case', 'order', 'result'})",3
0.5369753497668222,"frozenset({'case', 'order', 'set'})",3
0.5289806795469687,"frozenset({'system', 'case', 'order'})",3
0.519653564290473,"frozenset({'references', 'case', 'output'})",3
0.5169886742171885,"frozenset({'case', 'output', 'result'})",3
0.5076615589606929,"frozenset({'problem', 'case', 'paper'})",3
0.5689540306462358,"frozenset({'case', 'paper', 'references'})",3
0.5616255829447035,"frozenset({'case', 'paper', 'result'})",3
0.5429713524317122,"frozenset({'case', 'paper', 'set'})",3
0.5276482345103265,"frozenset({'system', 'case', 'paper'})",3
0.5456362425049966,"frozenset({'case', 'references', 'parameter'})",3
0.536309127248501,"frozenset({'case', 'result', 'parameter'})",3
0.5223184543637575,"frozenset({'case', 'set', 'parameter'})",3
0.502998001332445,"frozenset({'system', 'case', 'parameter'})",3
0.5556295802798135,"frozenset({'point', 'case', 'references'})",3
0.54763491005996,"frozenset({'point', 'case', 'result'})",3
0.5269820119920053,"frozenset({'point', 'case', 'set'})",3
0.5143237841439041,"frozenset({'point', 'system', 'case'})",3
0.6169220519653564,"frozenset({'problem', 'case', 'references'})",3
0.6055962691538974,"frozenset({'problem', 'case', 'result'})",3
0.5949367088607594,"frozenset({'problem', 'case', 'set'})",3
0.5682878081279147,"frozenset({'problem', 'system', 'case'})",3
0.5336442371752165,"frozenset({'processing', 'case', 'references'})",3
0.5209860093271153,"frozenset({'processing', 'case', 'result'})",3
0.5023317788141239,"frozenset({'processing', 'case', 'set'})",3
0.519653564290473,"frozenset({'processing', 'system', 'case'})",3
0.703530979347102,"frozenset({'case', 'references', 'result'})",3
0.676215856095936,"frozenset({'references', 'case', 'set'})",3
0.5223184543637575,"frozenset({'case', 'references', 'simple'})",3
0.5163224516988674,"frozenset({'references', 'case', 'single'})",3
0.5203197868087941,"frozenset({'case', 'small', 'references'})",3
0.5143237841439041,"frozenset({'case', 'space', 'references'})",3
0.6615589606928715,"frozenset({'system', 'case', 'references'})",3
0.5183211192538307,"frozenset({'case', 'term', 'references'})",3
0.5156562291805463,"frozenset({'references', 'case', 'university'})",3
0.5396402398401066,"frozenset({'values', 'case', 'references'})",3
0.6675549633577615,"frozenset({'case', 'set', 'result'})",3
0.5143237841439041,"frozenset({'case', 'result', 'simple'})",3
0.5109926715522984,"frozenset({'case', 'single', 'result'})",3
0.5229846768820786,"frozenset({'case', 'small', 'result'})",3
0.5076615589606929,"frozenset({'case', 'space', 'result'})",3
0.654230512991339,"frozenset({'system', 'case', 'result'})",3
0.5123251165889408,"frozenset({'case', 'term', 'result'})",3
0.5096602265156562,"frozenset({'case', 'university', 'result'})",3
0.536309127248501,"frozenset({'values', 'case', 'result'})",3
0.6242504996668887,"frozenset({'system', 'case', 'set'})",3
0.5176548967355097,"frozenset({'values', 'case', 'set'})",3
0.5003331112591606,"frozenset({'values', 'case', 'system'})",3
0.513657561625583,"frozenset({'computation', 'function', 'introduction'})",3
0.5096602265156562,"frozenset({'computation', 'model', 'function'})",3
0.5223184543637575,"frozenset({'computation', 'function', 'network'})",3
0.5576282478347768,"frozenset({'computation', 'function', 'neural'})",3
0.5149900066622252,"frozenset({'number', 'computation', 'function'})",3
0.564290473017988,"frozenset({'computation', 'references', 'function'})",3
0.5529646902065289,"frozenset({'computation', 'function', 'result'})",3
0.536309127248501,"frozenset({'computation', 'function', 'set'})",3
0.5323117921385743,"frozenset({'computation', 'system', 'function'})",3
0.5036642238507661,"frozenset({'computation', 'references', 'information'})",3
0.5216522318454364,"frozenset({'computation', 'neural', 'introduction'})",3
0.5289806795469687,"frozenset({'computation', 'references', 'introduction'})",3
0.5189873417721519,"frozenset({'computation', 'introduction', 'result'})",3
0.5036642238507661,"frozenset({'computation', 'set', 'introduction'})",3
0.5096602265156562,"frozenset({'computation', 'model', 'neural'})",3
0.5176548967355097,"frozenset({'computation', 'references', 'model'})",3
0.5069953364423717,"frozenset({'computation', 'model', 'result'})",3
0.5416389073950699,"frozenset({'computation', 'neural', 'network'})",3
0.5349766822118588,"frozenset({'computation', 'references', 'network'})",3
0.5303131245836109,"frozenset({'computation', 'network', 'result'})",3
0.5096602265156562,"frozenset({'computation', 'set', 'network'})",3
0.5103264490339774,"frozenset({'computation', 'system', 'network'})",3
0.5216522318454364,"frozenset({'number', 'computation', 'neural'})",3
0.5709526982011992,"frozenset({'computation', 'references', 'neural'})",3
0.5596269153897402,"frozenset({'computation', 'neural', 'result'})",3
0.5443037974683544,"frozenset({'computation', 'neural', 'set'})",3
0.5456362425049966,"frozenset({'computation', 'system', 'neural'})",3
0.5303131245836109,"frozenset({'number', 'computation', 'references'})",3
0.5209860093271153,"frozenset({'number', 'computation', 'result'})",3
0.5096602265156562,"frozenset({'number', 'computation', 'set'})",3
0.5009993337774816,"frozenset({'number', 'computation', 'system'})",3
0.5689540306462358,"frozenset({'computation', 'references', 'result'})",3
0.5536309127248501,"frozenset({'computation', 'references', 'set'})",3
0.54763491005996,"frozenset({'computation', 'system', 'references'})",3
0.5389740173217855,"frozenset({'computation', 'set', 'result'})",3
0.5349766822118588,"frozenset({'computation', 'system', 'result'})",3
0.5189873417721519,"frozenset({'computation', 'system', 'set'})",3
0.5003331112591606,"frozenset({'function', 'computer', 'neural'})",3
0.5303131245836109,"frozenset({'references', 'computer', 'function'})",3
0.5189873417721519,"frozenset({'computer', 'function', 'result'})",3
0.5049966688874084,"frozenset({'computer', 'function', 'set'})",3
0.5016655562958028,"frozenset({'references', 'computer', 'introduction'})",3
0.5023317788141239,"frozenset({'references', 'computer', 'network'})",3
0.5256495669553631,"frozenset({'references', 'computer', 'neural'})",3
0.5123251165889408,"frozenset({'computer', 'neural', 'result'})",3
0.5129913391072618,"frozenset({'number', 'references', 'computer'})",3
0.5009993337774816,"frozenset({'number', 'computer', 'result'})",3
0.5463024650233178,"frozenset({'references', 'computer', 'result'})",3
0.5296469020652899,"frozenset({'references', 'computer', 'set'})",3
0.5209860093271153,"frozenset({'system', 'computer', 'references'})",3
0.5169886742171885,"frozenset({'computer', 'set', 'result'})",3
0.5076615589606929,"frozenset({'system', 'computer', 'result'})",3
0.5043304463690873,"frozenset({'conclusion', 'references', 'function'})",3
0.5036642238507661,"frozenset({'conclusion', 'references', 'neural'})",3
0.5223184543637575,"frozenset({'conclusion', 'references', 'result'})",3
0.5016655562958028,"frozenset({'conclusion', 'system', 'references'})",3
0.5036642238507661,"frozenset({'references', 'consider', 'function'})",3
0.5049966688874084,"frozenset({'consider', 'function', 'result'})",3
0.5123251165889408,"frozenset({'references', 'consider', 'result'})",3
0.5056628914057295,"frozenset({'data', 'error', 'function'})",3
0.5056628914057295,"frozenset({'data', 'error', 'neural'})",3
0.5236508994003998,"frozenset({'data', 'error', 'references'})",3
0.5236508994003998,"frozenset({'data', 'error', 'result'})",3
0.519653564290473,"frozenset({'data', 'error', 'set'})",3
0.5163224516988674,"frozenset({'data', 'form', 'function'})",3
0.5109926715522984,"frozenset({'data', 'form', 'neural'})",3
0.5303131245836109,"frozenset({'data', 'form', 'references'})",3
0.5243171219187208,"frozenset({'data', 'form', 'result'})",3
0.5116588940706196,"frozenset({'data', 'form', 'set'})",3
0.5816122584943371,"frozenset({'data', 'function', 'information'})",3
0.5782811459027315,"frozenset({'data', 'function', 'input'})",3
0.6235842771485676,"frozenset({'data', 'function', 'introduction'})",3
0.5316455696202531,"frozenset({'data', 'function', 'large'})",3
0.5669553630912725,"frozenset({'data', 'function', 'learning'})",3
0.5023317788141239,"frozenset({'data', 'mean', 'function'})",3
0.5236508994003998,"frozenset({'data', 'function', 'method'})",3
0.6169220519653564,"frozenset({'data', 'model', 'function'})",3
0.6215856095936043,"frozenset({'data', 'function', 'network'})",3
0.6575616255829447,"frozenset({'data', 'function', 'neural'})",3
0.6215856095936043,"frozenset({'data', 'number', 'function'})",3
0.5356429047301798,"frozenset({'data', 'function', 'order'})",3
0.5236508994003998,"frozenset({'data', 'function', 'output'})",3
0.5396402398401066,"frozenset({'data', 'function', 'paper'})",3
0.5376415722851432,"frozenset({'data', 'function', 'parameter'})",3
0.5383077948034644,"frozenset({'data', 'point', 'function'})",3
0.5909393737508328,"frozenset({'data', 'problem', 'function'})",3
0.5263157894736842,"frozenset({'data', 'processing', 'function'})",3
0.6828780812791473,"frozenset({'data', 'references', 'function'})",3
0.6728847435043305,"frozenset({'data', 'function', 'result'})",3
0.6575616255829447,"frozenset({'data', 'function', 'set'})",3
0.5009993337774816,"frozenset({'data', 'function', 'single'})",3
0.513657561625583,"frozenset({'data', 'function', 'small'})",3
0.6375749500333111,"frozenset({'data', 'system', 'function'})",3
0.5189873417721519,"frozenset({'data', 'values', 'function'})",3
0.5169886742171885,"frozenset({'data', 'information', 'input'})",3
0.558294470353098,"frozenset({'data', 'introduction', 'information'})",3
0.5156562291805463,"frozenset({'data', 'learning', 'information'})",3
0.5449700199866756,"frozenset({'data', 'model', 'information'})",3
0.5536309127248501,"frozenset({'data', 'network', 'information'})",3
0.5896069287141905,"frozenset({'data', 'neural', 'information'})",3
0.5556295802798135,"frozenset({'data', 'number', 'information'})",3
0.5376415722851432,"frozenset({'data', 'problem', 'information'})",3
0.5056628914057295,"frozenset({'data', 'processing', 'information'})",3
0.6102598267821452,"frozenset({'data', 'references', 'information'})",3
0.6002664890073285,"frozenset({'data', 'information', 'result'})",3
0.5916055962691539,"frozenset({'data', 'set', 'information'})",3
0.5796135909393737,"frozenset({'data', 'system', 'information'})",3
0.5483011325782812,"frozenset({'data', 'introduction', 'input'})",3
0.5049966688874084,"frozenset({'data', 'learning', 'input'})",3
0.5323117921385743,"frozenset({'data', 'model', 'input'})",3
0.5802798134576949,"frozenset({'data', 'network', 'input'})",3
0.5936042638241172,"frozenset({'data', 'neural', 'input'})",3
0.5449700199866756,"frozenset({'data', 'number', 'input'})",3
0.5316455696202531,"frozenset({'data', 'output', 'input'})",3
0.5149900066622252,"frozenset({'data', 'problem', 'input'})",3
0.6015989340439707,"frozenset({'data', 'references', 'input'})",3
0.5949367088607594,"frozenset({'data', 'input', 'result'})",3
0.5789473684210527,"frozenset({'data', 'set', 'input'})",3
0.5776149233844103,"frozenset({'data', 'system', 'input'})",3
0.5123251165889408,"frozenset({'data', 'introduction', 'large'})",3
0.5329780146568954,"frozenset({'data', 'learning', 'introduction'})",3
0.5829447035309794,"frozenset({'data', 'model', 'introduction'})",3
0.5942704863424384,"frozenset({'data', 'network', 'introduction'})",3
0.6255829447035309,"frozenset({'data', 'neural', 'introduction'})",3
0.592271818787475,"frozenset({'data', 'number', 'introduction'})",3
0.5049966688874084,"frozenset({'data', 'order', 'introduction'})",3
0.5003331112591606,"frozenset({'data', 'output', 'introduction'})",3
0.5143237841439041,"frozenset({'data', 'paper', 'introduction'})",3
0.5049966688874084,"frozenset({'data', 'point', 'introduction'})",3
0.5669553630912725,"frozenset({'data', 'problem', 'introduction'})",3
0.5049966688874084,"frozenset({'data', 'processing', 'introduction'})",3
0.6528980679546968,"frozenset({'data', 'references', 'introduction'})",3
0.6442371752165224,"frozenset({'data', 'introduction', 'result'})",3
0.6269153897401732,"frozenset({'data', 'set', 'introduction'})",3
0.6062624916722186,"frozenset({'data', 'system', 'introduction'})",3
0.5063291139240507,"frozenset({'data', 'network', 'large'})",3
0.5343104596935376,"frozenset({'data', 'neural', 'large'})",3
0.5149900066622252,"frozenset({'data', 'number', 'large'})",3
0.5549633577614923,"frozenset({'data', 'references', 'large'})",3
0.5529646902065289,"frozenset({'data', 'result', 'large'})",3
0.536309127248501,"frozenset({'data', 'set', 'large'})",3
0.5176548967355097,"frozenset({'data', 'system', 'large'})",3
0.5283144570286475,"frozenset({'data', 'model', 'learning'})",3
0.5423051299133911,"frozenset({'data', 'learning', 'network'})",3
0.5669553630912725,"frozenset({'data', 'learning', 'neural'})",3
0.5516322451698867,"frozenset({'data', 'number', 'learning'})",3
